,Unnamed: 0,Id,PublishDate,Domaine,OfferTitle,ContractType,IsFulltime,Telework,DisplayedSalary,Description,Profile,CompanyName,CompanyLogo,Localisation,UrlOffre
1505,1727,55803674,2025-01-14 00:00:00,informatique,Data Analyst H/F,Alternance,True,NC,NC,"La Wild Code School, l'école des métiers de la tech, recherche dans le cadre d'un partenariat avec La Poste un(e) alternant(e) afin de profiter d'un partenariat de formation Data Analyst avec ce grand compte (Titre Niveau 6, Équivalence Bac +3). Votre formation sera à 100% prise en charge et vous serez rémunéré(e) par l'entreprise.

Les missions du Data Analyst en alternance au sein de l'entreprise sont :
-  Collecter, préparer et traiter des données pour répondre à des objectifs business
-  Collaborer avec les équipes pour comprendre les besoins métier
-  Formuler des solutions basées sur les données
-  Améliorer les processus existants et proposer des solutions innovantes.
-  Développer des dashboards et automatiser les rafraichissements de données.
-  S'assurer de la qualité des données et leur bonne actualisation

Votre formation de Data Analyst en alternance au sein de Formaposte assurée par la Wild Code School vous permettra de mener à bien ces missions et vous serez accompagné(e) tout au long de votre parcours en entreprise par les équipes de la Wild Code School.","Savoir-être et savoir-faire :
-  Être enthousiaste à l'idée d'apprendre de nouvelles technologies
-  Connaissance de la méthodologie Agile / Scrum
-  Capacité à planifier et à prioriser les tâches et les activités qui vous seront confiées, sous supervision
-  Maîtrise de l'anglais technique
-  Connaissance de SQL, Python, Power BI
-  La connaissance de JavaScript est un réel plus.",Wild Code School,https://f.hellowork.com/img/entreprises/151648.png,Paris - 75,/fr-fr/emplois/55803674.html
1513,1735,60430356,2025-01-10 00:00:00,informatique,Data Analyst H/F,CDI,True,NC,NC,"Rattaché(e) à Alexandre, le Responsable Informatique, vous recueillez et consolidez les données commerciales, logistiques et financières de l'entreprise afin de fournir des rapports aux différents services et ainsi les aider dans les prises de décision, notamment au travers des missions suivantes :

Collecter et mettre en forme les données obtenues à partir des diverses sources logiciel de l'entreprise

Concevoir divers tableaux de bord, rapports et indicateurs après avoir établi un cahier des charges en lien avec le service demandeur.

Analyser la cohérence des données exploitées.

Concevoir et/ou fiabiliser les outils d'analyse, notamment par la mise en place de process, requêtes et/ou automatisations de données.

Communiquer les solutions définies aux équipes métiers, et assister les utilisateurs dans l'utilisation des rapports existants.

Vous travaillez en collaboration avec l'ensemble des services de l'entreprise, notamment avec le contrôle de gestion.","Profil recherché : Autres métiers, Encadrement et Généralistes 
Vous maîtrisez les outils de visualisation des données et les méthodes statistiques ? Vous connaissez les langages de programmation ? Vous appréciez la transversalité en entreprise ?

Ce poste vous attend !

De formation Bac +3 en Statistiques et Informatique Décisionnelle ou en Sciences des données, vous êtes doté(e) d'une excellente capacité d'analyse et vous faites preuve de rigueur.

Vous justifiez également d'une aisance relationnelle importante.

Une expérience avec l'outil de visualisation de données QlikSense serait une compétence non négligeable.",E.Leclerc,https://f.hellowork.com/img/entreprises/8221.gif,Châlons-en-Champagne - 51,/fr-fr/emplois/60430356.html
1514,1736,60442907,2025-01-11 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail partiel,NC,"Vos missions

Nous recherchons un(e) Data Analyst confirmé(e) capable d'accompagner les métiers dans l'aide à la décision.

Vous aurez la charge de :
- Guider / recommander le Métier dans l'exploitation et la  valorisation des multiples sources de données et identifier des leviers  d'optimisation et d'amélioration des processus Business
- Être lintermédiaire entre le Métier et la DSI
- Accroître  la connaissance de la clientèle d'une entreprise, conduire des études  sur les bases de données, suivre les outils datamining pour analyser  l'impact des actions marketing
- Mener et conduire des études (coordination/pilotage)

Vos compétences

En tant que Data Analyst vous maitrisez :
- MS Office
- Le requêtage SQL
- Des outils BI Fonction Expertise sur les données du Métier
- Des solutions Analytiques (Data Science ou Data Mining / BI)
- Des outils de datavisualisation
- La préparation de données

Votre profil

Vous  êtes diplômé(e) d'une école d'ingénieur ou d'un parcours universitaire  technique. Vous justifiez d'au minimum 3 ans d'expérience  professionnelle en tant que Data Analyst.

Avantages à travailler chez JEMS
- Une JEMS Académie au service de votre montée en compétences (formations et certifications sur les technologies de pointe)
- Un accompagnement personnalisé et un management de proximité pour vous proposer des évolutions de carrière
- Une   intégration dans des communautés techniques et de pratiques JEMS   (encadrement par des experts, échanges sur les bonnes pratiques,   favoriser  l'innovation...)
- Une entreprise reconnue ""Great Place To Work""
- Des événements et séminaires inoubliables, des soirées d'agence conviviales

Mobilité

Une mobilité nationale et internationale pour vous accompagner dans vos projets de vie.

Diversité

Le Groupe JEMS porte fièrement sa valeur ""Diversité"" en se mobilisant   pour l'inclusion et l'égalité des chances et en luttant contre toutes   formes de discrimination.

Tous nos postes sont ouverts aux personnes en situation de handicap.",,JEMS Group,https://f.hellowork.com/img/entreprises/48818.png,Levallois-Perret - 92,/fr-fr/emplois/60442907.html
1515,1737,58276293,2025-01-14 00:00:00,informatique,Data Analyst H/F,Indépendant/Freelance,True,NC,420 - 500 € / jour,"Missions
- Mise en place d'outils stratégiques ;
- Gestion de la donnée ;
- Interlocuteur Privilégié des équipes métiers ;
- Gestion Méthodologique : Superviser et suivre méthodiquement les projets, assurer la qualité des processus et des livrables ;
- Proxi Product owner des outils data à destination des équipes métiers.

Objectifs

Projet international de gestion des données produit au sein d'un groupe du Retail. Au sein de l'équipe Data de la plateforme, vous répondrez aux besoins métiers de manière proactive et efficiente et en garantissant la qualité des livrables.

Environnement :
- SQL
- BigQuery (Google Cloud Platform)
- GitLab
- Jira
- LookerStudio (+éventuellement Tableau et Looker Pro)
- Méthode Scrum",Vous travaillerez dans un environnement GCP (Google Cloud Platform) que vous contribuerez à exploiter au mieux en participant au déploiement des fonctionnalités et solutions dont nous aurons besoin. A travers votre travail vous vous inscrivez dans une gouvernance Data Mesh.,W Recruiter,https://f.hellowork.com/img/entreprises/166807.png,Lille - 59,/fr-fr/emplois/58276293.html
1518,1741,44674902,2025-01-10 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail partiel,35 000 - 55 000 € / an,"Davidson Ouest recherche, pour le compte de plusieurs de ses clients bretons, un.e Data Analyst.

Voici une liste avec quelques unes des tâches que tu auras à effectuer :
-  Animer des ateliers d'expression de besoins
-  Identifier, intégrer et croiser les sources de données (structurées ou non structurées)
-  Préparer et analyser des données
-  Créer des dashboards
-  Communiquer et/ou présenter les résultats obtenus
-  Réaliser une veille technologique ainsi que des études d'opportunités

Le détail des projets se fera lors d'un échange avec le manager","Compétences requises ou à acquérir : 
-  De formation ingénieur / Bac +5, tu as déjà eu plusieurs expériences en tant que Data Analyst. Tu as minimum 2 ans d expérience professionnelle (et c est vraiment un minimum hein) 
-  Tu souhaites pouvoir donner vie à la donnée afin de conseiller tes clients et de les accompagner dans le développement de leurs projets

Environnement Technique : 
-  SQL (en même temps, c'est la base du métier) 
-  Un outil de data viz (Power BI, Tableau, Looker, Qlik...) 
On discutera ensemble sur les autres outils que tu maîtrises.

Aptitudes / Savoir-être : 
-  Excellent relationnel 
-  Capacité d'analyse 
-  Curiosité 
-  Pédagogie 
-  Anglais (c'est un +)",Davidson Consulting,https://f.hellowork.com/img/entreprises/76271.png,Rennes - 35,/fr-fr/emplois/44674902.html
1520,1744,60377309,2025-01-09 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail occasionnel,40 000 - 45 000 € / an,"Le Data Analyst est responsable de la gestion de la collecte, de l'analyse et de l'exploitation des données issues des divers outils CRM et autres sources internes. Son rôle consiste à développer des solutions techniques permettant l'analyse de grandes quantités de données, ainsi qu'à coordonner des projets analytiques en collaboration avec les équipes métiers et IT.

Il/elle sera également impliqué(e) dans la mise en place de nouveaux outils et processus pour optimiser la gestion et l'utilisation des données à travers l'organisation

Missions principales :

1. Analyse et exploitation des données :

Collecter, analyser et interpréter les données provenant des outils CRM (Salesforce, Mews, Stripe, etc.).

Développer des rapports automatisés et des visualisations de données via des outils de Business Intelligence (BI)

Appliquer des techniques statistiques et des modèles prédictifs pour analyser les données et fournir des insights exploitables pour les différentes équipes métiers (Opération, finance, marketing).

Créer des dashboards interactifs et des indicateurs de performance pour suivre l'activité en temps réel.

2. Coordination de projets Data :

Assurer la gestion complète des projets data, en pilotant chaque étape, de l'expression du besoin à l'implémentation, tout en garantissant la qualité des données et des résultats.

Collaborer activement avec les équipes métiers pour recueillir des besoins fonctionnels spécifiques et proposer des solutions analytiques adaptées aux objectifs de chaque département.

Coordonner avec les prestataires externes pour la mise en place d'outils d'analyse avancée et de collecte de données, en assurant leur intégration harmonieuse au sein des systèmes existants.

3. Amélioration de la qualité et de la gouvernance des données :

Mettre en oeuvre des stratégies pour garantir l'intégrité des données et la conformité avec les réglementations en vigueur (notamment le RGPD).

Collaborer avec les équipes IT pour élaborer et mettre en place des mécanismes de contrôle qualité des données, incluant la gestion des erreurs et des incohérences.

Développer des processus de nettoyage des données afin de garantir des analyses fiables et pertinentes.

4. Veille technologique et innovation :
- Rester à l'affût des dernières tendances en Data Science, Business Intelligence et Big Data, afin de proposer des solutions innovantes et adaptées aux besoins futurs de l'entreprise.

5. Communication des résultats et prise de décision :

Fournir des analyses techniques approfondies sous forme de rapports détaillés, et présenter des recommandations concrètes aux équipes opérationnelles et à la direction.

Assurer la bonne interprétation des données en veillant à ce que les résultats des analyses soient accessibles, compréhensibles et applicables aux décisions stratégiques.

Compétences techniques requises :

1. Analyse des données :

Maîtrise des outils BI pour la création de rapports et de visualisations (Tableau, Power BI, ou autres outils similaires).

Solides compétences en SQL pour l'extraction, l'analyse et la manipulation des données.

2. Gestion de projet Data :

Expertise dans la gestion de projets techniques Data, avec une capacité à coordonner des équipes multidisciplinaires et à garantir le respect des délais et des objectifs.

Connaissance des processus ETL, ainsi que des outils de gestion des flux de données.

3. Gouvernance des données :

Maîtrise des principes de gouvernance des données, avec un focus sur la qualité, la sécurité et la conformité (notamment avec le RGPD).

Expérience en mise en place de processus pour la gestion des erreurs, de la qualité des données et du nettoyage.","- Diplôme Bac +5 en Data Analytics, Informatique, Statistiques ou domaine équivalent.
- Minimum 2 à 3 ans d'expérience en Data Analytics, avec une expertise technique dans l'analyse de données et l'utilisation d'outils BI.
- Compétences solides en gestion de projets transverses impliquant des équipes métiers et techniques.
- Maîtrise du français et de l'anglais (oral et écrit).
- Une expérience dans l'industrie du coliving ou de l'immobilier serait un atout.",The Boost Society,https://f.hellowork.com/img/entreprises/138744.png,Levallois-Perret - 92,/fr-fr/emplois/60377309.html
1522,1746,56834902,2025-01-09 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail partiel,NC,"Envie de rejoindre un groupe qui contribue à améliorer la santé de tous ?
Le Groupe Cerba HealthCare vous propose de rejoindre son laboratoire de spécialité au sein de la Direction des Systèmes d'Information où vous serez Data analyst.
En rejoignant le laboratoire Cerba, vous intégrerez :
La référence en matière de biologie médicale de spécialité en France depuis plus de 50 ans : plus de 1300 analyses différentes
Un laboratoire doté d'une forte capacité d'innovation et d'une gamme unique en biologie médicale
Une équipe d'experts au service des professionnels de santé et investie dans le parcours de soins des patients : 9 Unités Techniques, 250 techniciens de laboratoire, 28 biologistes, généticiens et experts scientifiques
Un acteur de la prévention

Notre particularité, c'est autant l'esprit entrepreneurial qui nous caractérise depuis plus de 50 ans que la place réservée à l'humain au coeur de notre développement.
Si vous recherchez une opportunité au sein d'un groupe solide en croissance constante dans un environnement à forte innovation technologique, ce poste est fait pour vous !

Ce que vous développerez chez nous :
Réaliser des rapports pour faciliter le travail des opérationnels et le pilotage de l'activité par les managers ;
Connecter ensemble les applications de notre Système d'Information.","Ce que nous recherchons chez notre futur(e) collaborateur ou collaboratrice :
De solides compétences sur la manipulation d'ensembles de données : vous devrez être naturellement à l'aise avec les concepts essentiels de la gestion des données et maîtriser SQL ;
Rigueur et liberté d'entreprendre : le travail de Data Analyst implique d'être méticuleux dans le développement des outils, et un travail en itérations pour affiner les règles de gestion en fonction des enseignements tirés de l'étude des données ;
Aisance relationnelle : vous serez en contact direct avec les bénéficiaires de vos rapports, qu'ils soient opérationnels ou membres du comité de direction de l'entreprise. Vous devrez les aider à exprimer leurs besoins, en les orientant vers plus de décisionnel ;
Expertise technique : vous développez les outils (l'intervention de TMA ou d'intégrateur étant rare et plutôt réservée aux projets).

Notre socle technique repose principalement sur :
Les SGDB SQL Server et DB2 ;
L'outil de data viz Power BI ;
L'ETL OTIC.

Et nous avons également :
La suite SQL Server (SSIS, SSAS, SSRS) ;
Une application Web (Java / Angular) ;
Un progiciel de Change Data Capture pour des interfaces temps-réel ;
Des ressources Azure (SQL Database, ADF, Azure ServiceBus).

Nous sommes votre entreprise idéale si vous recherchez :
Un cadre de travail responsabilisant (2 jours de télétravail...).
Un groupe qui développe ses équipes et ses expertises depuis plus de 50 ans grâce à notre Université d'entreprise et son offre de formation adaptée aux besoins des collaborateurs.
Des perspectives de carrière et d'évolution au sein d'un groupe international.
Des avantages sociaux attractifs (intéressement, CSE, aide au logement, salle de sport...).

Prendre soin de tous, c'est aussi prendre soin de vous.",Cerballiance,https://f.hellowork.com/img/entreprises/114105.png,Frépillon - 95,/fr-fr/emplois/56834902.html
1530,1755,60365804,2025-01-09 00:00:00,informatique,Data Analyst H/F,Stage,True,Télétravail partiel,NC,"La Direction Carrefour Proximité recrute un(e) :

Data Analyst  (F/H) - en Stage

Les missions :

Missions détaillées :

Créer des outils de reporting et d'aide à la décision à l'attention des opérationnels de Carrefour Proximité France.
- Conduire des projets pour accompagner la transformation par la collecte, le traitement et la visualisation efficace des données.
- Extraire de précieuses informations des sources de données en matière de marketing.
- Concevoir des tableaux de bord pour la prise de décision tout en tenant compte des besoins métiers.
- Accompagner la conception et la mise en oeuvre d'architectures de données et de pipelines de données, de la collecte au suivi.
- Contribuer activement au niveau d'expertise et aux compétences de l'équipe Data.
- Rechercher et développer de nouvelles approches techniques pour résoudre
- Efficacement les problèmes.
- Se tenir au courant des évolutions du secteur et partager les bonnes pratiques.

Votre profil :
- Etudiant en Bac +5 en master
- Maîtrise d'un langage de manipulation de données : SQL en priorité et Python
- Esprit analytique et structuré
- Capacité d'apprentissage en autonomie
- Capacité d'écoute et de recueil du besoin
- Etat d'esprit positif et engagé
- Manipulation de données type Excel, Tableau Croisé Dynamique : recommandé
- Connaissance outil de visualisation des données type Data Studio : recommandé
- Connaissance Google Cloud Platform (Big Query, Google Cloud Storage) : recommandé

Informations complémentaires :
- Lieu : Massy
- Date d'arrivée : 01/02/2025
Durée du contrat : 6 mois
Avantages du poste :
- 50% du titre de transport pris en charge par Carrefour
- Autres avantages propres au campus / site : parking, restauration, salle de sport, conciergerie...

Envie de rejoindre l'aventure ?

Chez Carrefour, nous avons à coeur de ne passer à côté d'aucun talent et sommes fiers de compter des équipes représentatives de la société dans son ensemble. Nous encourageons ainsi tous types de profils à postuler à cette offre et garantissons un processus de recrutement dénué de toutes formes de discriminations.",,Carrefour,https://f.hellowork.com/img/entreprises/1008.png,Massy - 91,/fr-fr/emplois/60365804.html
1531,1756,60337613,2025-01-08 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail occasionnel,NC,"Le data analyst aura pour responsabilité de collecter, transformer, stocker et y fine présenter les données du SI de Stelogy afin que celles-ci puissent être un support pertinent au pilotage par le équipes opérationnelles tout comme aux décisions du comité de direction.

Ses principales missions :
- Collecte et structuration des données : Rassembler des données provenant de diverses sources (serveurs, fichiers, bases de données) et les organiser de manière cohérente
- Nettoyage et préparation des données : S'assurer que les données sont propres et prêtes à être analysées en éliminant les erreurs et les incohérences
- Analyse et modélisation : Développer des modèles statistiques et des algorithmes pour analyser les données et en extraire des informations pertinentes
- Visualisation des données : Créer des rapports, graphiques et tableaux pour communiquer les résultats de manière compréhensible aux différentes parties prenantes de l'entreprise
- Résolution de problématiques : Utiliser les données pour résoudre des problèmes spécifiques à l'entreprise et améliorer ses opérations","5 ans d'expérience dont 3 ans minimum sur poste similaire

Expérience PowerBI ou équivalent

Appétence lowcode / script : JavaScript, Python, R...",Stelogy,https://f.hellowork.com/img/entreprises/149651.png,Paris - 75,/fr-fr/emplois/60337613.html
1537,1764,60314773,2025-01-08 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail partiel,40 000 - 45 000 € / an,"Envie de jouer un rôle clé dans la transformation des données en décisions stratégiques ? 
 
Chez Lindab, nous sommes leader dans fabrication et la commercialisation de solutions de ventilation et traitement de l'air. Nous innovons pour bâtir un avenir plus vert et plus connecté. Rejoignez Lindab France et mettez votre expertise au service de notre performance collective !

Votre mission : dynamisez la stratégie grâce aux données

En tant que Data Analyst, vous serez au coeur de notre organisation. Votre objectif ? Collecter, analyser et valoriser les données de l'entreprise pour accompagner nos équipes dans leurs prises de décision et optimiser nos performances futures.

Ce que vous ferez au quotidien :
- Pilotez les données : Créez et maintenez des bases de données performantes et fiables (ERP, CRM, datavisualisation).
- Créez des outils de décision : Concevez des tableaux de bord, des indicateurs de performance et des modèles prédictifs.
- Analysez et proposez : Identifiez les tendances clés et proposez des plans d'amélioration concrets.
- Accompagnez les équipes : Formez et accompagnez les utilisateurs pour développer leur autonomie sur les outils d'analyse.
- Garantissez la qualité : Assurez la fiabilité, la sécurité et la conformité (RGPD) des données exploitées.

Vos conditions de travail :
- Lieu : Siège de Lindab, à Montluel  
Type de contrat : CDI 
Rémunération : Fixe entre 40K€ et 45K€  
Avantages : Mutuelle d'entreprise, Tickets Restaurant (valeur de 8€, prise en charge à hauteur de 60% par l'employeur), CSE dynamique, Participation aux bénéfices.","Vos atouts pour réussir :
- Expertise technique : Maîtrise des outils ERP, CRM, datavisualisation et du Pack Office notamment Excel.
- Passion pour les données : Solide compétence en gestion et analyse de bases de données.
- Anglais opérationnel : Niveau B2 minimum pour échanger dans un environnement international.
- Formation solide : Bac +3 en statistiques, finance ou marketing.
- Esprit collaboratif : Capacité à interagir avec les managers et les équipes pour construire des solutions adaptées.

Prêt(e) à relever le défi ?

Envoyez votre candidature dès maintenant et transformez les données en valeur avec Lindab France !

Lindab encourage la diversité et l'inclusion, et valorise toutes les candidatures, quel que soit le parcours.

Nous avons hâte de vous rencontrer !",Lindab,https://f.hellowork.com/img/entreprises/19308.gif,Montluel - 01,/fr-fr/emplois/60314773.html
1543,1770,58009821,2025-01-08 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail partiel,NC,"La Direction de la Coordination Stratrégique Finances et Risques du groupe matmut recherche un/e DATA ANALYST pour rejoindre son équipe de contrôle de gestion.

Vos principales missions :
- Maintenir, enrichir et faire évoluer le système d'information métier du Contrôle de gestion
- Développer et maintenir les modèles de répartition des coûts et de refacturation des frais de gestion
- Réaliser et maintenir l'automatisation des reportings existants
- Produire les tableaux de bord périodiques d'analyse de l'activité à destination des différentes directions du Groupe
- Réaliser les contrôles QDD du Contrôle de gestion (fonction de RQM) dans le respect des règles fournies par le Data Office
- Être le correspondant contrôle interne (CCI) pour le Contrôle de Gestion en lien avec le service Contrôle Permanent du Groupe","Et si c'était vous?
Vous avez une expérience de 4-5 ans sur un poste similaire et acquis une double compétence sur les domaines de l'informatique et du Contrôle de Gestion. Vous êtes autonome dans le développement d'outils IT pour les métiers.

Vous avez un bon niveau en Comptabilité, en Contrôle de gestion et vous avez une forte appétence pour les langages de programmation (SAS, SQL, Python...), et vous maitrisez les outils informatiques Office, PowerBI et idéalement les outils SAS et notamment SAS CPM

Votre salaire et vos avantages ?

- A partir de 45/50K€ bruts sur 14 mois (évolutif selon expérience)
- Intéressement et participation aux résultats
- Mutuelle santé à 2 € par mois
- Télétravail (2 jours par semaine)
- Remboursement des frais de transport public à hauteur de 75 %
- Comité Social et Économique (CSE) avec de nombreux avantages
- Matmut Académie (formations et parcours professionnels))

Vous avez envie d'un employeur mutualiste, engagé, proche de ses sociétaires et de ses collaborateurs ?
À la Matmut, nous croyons que sens et ambition sont indissociables. Notre mutualisme, ancré dans la réalité, agit et met en mouvement chacune et chacun d'entre nous. Pour répondre aux besoins de nos 4,5 millions de clients sociétaires et 6 500 collaborateurs, nous nous adaptons chaque jour aux évolutions de la société.
Groupe complet d'assurance, les valeurs mutualistes sont à la base de notre fonctionnement. Notre modèle, sans actionnaires, fait partie de notre ADN depuis plus de 60 ans. Chacun d'entre nous met ainsi son énergie et son expertise au profit du bien commun.

Nous travaillons au service et avec nos clients sociétaires, qui contribuent à la prise de décision et à notre stratégie de développement. Chacun d'entre nous s'implique à leurs côtés. Chacun d'entre nous reste proche d'eux, notamment avec nos 480 agences partout en France. Ensemble, nous agissons pour que la société soit plus solidaire, plus inclusive, et plus active face aux changements climatiques.

Vous aussi, vous partagez ce sens de l'engagement ?
Alors échangeons !

A compétences égales, ce poste est ouvert aux travailleurs en situation de handicap ou assimilés au sens de l'article L. 5212-13 du Code du travail. L'UES Matmut s'engage en faveur de la diversité, l'égalité professionnelle, l'emploi des travailleurs handicapés.",Matmut,https://f.hellowork.com/img/entreprises/13029.png,Rouen - 76,/fr-fr/emplois/58009821.html
1553,1783,55371086,2025-01-05 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail occasionnel,NC,"Vos principales missions seront de :
-  Comprendre les problématiques métiers et les traduire de manières analytiques
-  Extraire les données nécessaires à l'analyse.
-  Définir et réaliser le nettoyage de la base de données.
-  S'assurer la qualité des données tout au long de leur traitement
-  Analyser et exploiter les données
-  Créer des dashboards via des outils de visualisations
-  Effectuer une veille sur les nouvelles technologies et solutions logicielles d'analyse des données.","-  Vous êtes diplômé(e) d'un Bac +5
-  Vous bénéficiez d'une expérience d'au moins 4 ans en tant que Data Analyst
-  Vous avez une expertise en base de données et gestion de base de données (SQL/ NoSQL)
-  Vous maitrisez des outils de data visualisation (Tableau, Qlikview, PowerBI) et/ou des outils de fouille et analyse de données (Dataiku)
-  Vous avez une aisance rédactionnelle & relationnelle
-  Vous avez une passion pour les chiffres et le goût pour l'innovation
-  Vous êtes reconnu(e) pour votre rigueur, votre organisation et votre adaptabilité.
-  L'anglais professionnel est requis",eXalt,https://f.hellowork.com/img/entreprises/153999.png,Paris - 75,/fr-fr/emplois/55371086.html
1555,1785,59154499,2025-01-05 00:00:00,informatique,Data Analyst H/F,CDI,True,Télétravail occasionnel,45 000 - 50 000 € / an,"Poste basé à Paris 9ème

Qui sommes-nous ?

Dayuse est le leader mondial de la réservation d'expériences à l'hôtel en journée.

Tes missions :

Dans le cadre de sa forte croissance et de son internationalisation, Dayuse.com recherche un(e) Data Analyst confirmé(e) pour renforcer l'équipe data. La mission principale sera de mettre en place une chaîne décisionnelle complète, et d'assurer son évolution et son maintien opérationnel. 
L'équipe data, transverse à toute l'entreprise, est directement rattachée au COO.

Outils
- Tableau
- Snowflake
- Fivetran
- Dbt
- Hightouch

Responsabilités : 
l'équipe data a pour missions principales :
- Analyse de données : Fournir des analyses approfondies sur les performances, les problématiques métiers et l'optimisation des processus internes pour guider la stratégie de Dayuse.
- Tableaux de bord sur mesure : Créer et maintenir des dashboard performant pour les divers métiers sur Tableau.
- Modélisation des données avec dbt : Construire et maintenir des modèles de données structurés pour des analyses fiables et robustes.
- Automatisation des pipelines avec Fivetran : Assurer la qualité et la fiabilité des données en automatisant les flux d'ingestion.
- Collaboration interne : Travailler en étroite collaboration avec les équipes business pour comprendre leurs besoins en données et proposer des solutions sur mesure.
- Amélioration continue : Participer activement à l'évolution de notre infrastructure data en collaboration avec les équipes techniques pour soutenir la croissance de Dayuse.","Profil recherché
- Expérience : +4 ans en tant que Data Analyst, avec une solide maîtrise des environnements complexes.
- SQL avancé : Expertise en SQL, capable d'extraire et de transformer des données à grande échelle. un plus pour l'expertise Python.
- Compétences en Data Engineering : Expérience dans la gestion et l'automatisation de pipelines de données.
- Esprit analytique : Capacité à analyser de grandes quantités de données pour en extraire des insights concrets orientant les décisions stratégiques.
- Autonomie et initiative : Capable de gérer des projets de bout en bout tout en collaborant efficacement avec des équipes multidisciplinaires.

Compétences en communication : Aptitude à expliquer des concepts techniques à des publics non techniques et à présenter des analyses de manière concise et percutante.",Dayuse,https://f.hellowork.com/img/entreprises/167100.png,Paris - 75,/fr-fr/emplois/59154499.html
